,jaar,maand,merk,aantal,cum aantal,datum
1733,1987,7,TOYOTA,41,2550,1987-07-01
1734,1987,7,VOLKSWAGEN,132,24649,1987-07-01
1735,1987,7,VOLVO,45,7367,1987-07-01
1736,1987,8,BMW,51,5463,1987-08-01
1737,1987,8,HYUNDAI,1,56,1987-08-01
1738,1987,8,RENAULT,18,3379,1987-08-01
1739,1987,8,TOYOTA,29,2579,1987-08-01
1740,1987,8,VOLKSWAGEN,64,24713,1987-08-01
1741,1987,8,VOLVO,17,7384,1987-08-01
1742,1987,9,BMW,35,5498,1987-09-01
1743,1987,9,HYUNDAI,1,57,1987-09-01
1744,1987,9,RENAULT,8,3387,1987-09-01
1745,1987,9,TOYOTA,39,2618,1987-09-01
1746,1987,9,VOLKSWAGEN,94,24807,1987-09-01
1747,1987,9,VOLVO,29,7413,1987-09-01
1748,1987,10,BMW,43,5541,1987-10-01
1749,1987,10,HYUNDAI,1,58,1987-10-01
1750,1987,10,RENAULT,23,3410,1987-10-01
1751,1987,10,TOYOTA,34,2652,1987-10-01
1752,1987,10,VOLKSWAGEN,94,24901,1987-10-01
1753,1987,10,VOLVO,54,7467,1987-10-01
1754,1987,11,BMW,30,5571,1987-11-01
1755,1987,11,HYUNDAI,1,59,1987-11-01
1756,1987,11,RENAULT,17,3427,1987-11-01
1757,1987,11,TOYOTA,22,2674,1987-11-01
1758,1987,11,VOLKSWAGEN,65,24966,1987-11-01
1759,1987,11,VOLVO,32,7499,1987-11-01
1760,1987,12,BMW,62,5633,1987-12-01
1761,1987,12,RENAULT,13,3440,1987-12-01
1762,1987,12,TOYOTA,18,2692,1987-12-01
1763,1987,12,VOLKSWAGEN,34,25000,1987-12-01
1764,1987,12,VOLVO,21,7520,1987-12-01
1765,1988,1,BMW,140,5773,1988-01-01
1766,1988,1,HYUNDAI,1,60,1988-01-01
1767,1988,1,RENAULT,61,3501,1988-01-01
1768,1988,1,TOYOTA,51,2743,1988-01-01
1769,1988,1,VOLKSWAGEN,135,25135,1988-01-01
1770,1988,1,VOLVO,77,7597,1988-01-01
1771,1988,2,BMW,50,5823,1988-02-01
1772,1988,2,HYUNDAI,1,61,1988-02-01
1773,1988,2,RENAULT,20,3521,1988-02-01
1774,1988,2,TOYOTA,14,2757,1988-02-01
1775,1988,2,VOLKSWAGEN,56,25191,1988-02-01
1776,1988,2,VOLVO,27,7624,1988-02-01
1777,1988,3,BMW,63,5886,1988-03-01
1778,1988,3,RENAULT,41,3562,1988-03-01
1779,1988,3,TOYOTA,32,2789,1988-03-01
1780,1988,3,VOLKSWAGEN,108,25299,1988-03-01
1781,1988,3,VOLVO,44,7668,1988-03-01
1782,1988,4,BMW,57,5943,1988-04-01
1783,1988,4,HYUNDAI,2,63,1988-04-01
1784,1988,4,RENAULT,31,3593,1988-04-01
1785,1988,4,TOYOTA,27,2816,1988-04-01
1786,1988,4,VOLKSWAGEN,86,25385,1988-04-01
1787,1988,4,VOLVO,46,7714,1988-04-01
1788,1988,5,BMW,53,5996,1988-05-01
1789,1988,5,HYUNDAI,1,64,1988-05-01
1790,1988,5,RENAULT,19,3612,1988-05-01
1791,1988,5,TOYOTA,33,2849,1988-05-01
1792,1988,5,VOLKSWAGEN,90,25475,1988-05-01
1793,1988,5,VOLVO,55,7769,1988-05-01
1794,1988,6,BMW,63,6059,1988-06-01
1795,1988,6,HYUNDAI,5,69,1988-06-01
1796,1988,6,RENAULT,20,3632,1988-06-01
1797,1988,6,TOYOTA,31,2880,1988-06-01
1798,1988,6,VOLKSWAGEN,119,25594,1988-06-01
1799,1988,6,VOLVO,65,7834,1988-06-01
1800,1988,7,BMW,45,6104,1988-07-01
1801,1988,7,HYUNDAI,1,70,1988-07-01
1802,1988,7,RENAULT,46,3678,1988-07-01
1803,1988,7,TOYOTA,11,2891,1988-07-01
1804,1988,7,VOLKSWAGEN,95,25689,1988-07-01
1805,1988,7,VOLVO,48,7882,1988-07-01
1806,1988,8,BMW,32,6136,1988-08-01
1807,1988,8,HYUNDAI,1,71,1988-08-01
1808,1988,8,RENAULT,18,3696,1988-08-01
1809,1988,8,TOYOTA,19,2910,1988-08-01
1810,1988,8,VOLKSWAGEN,53,25742,1988-08-01
1811,1988,8,VOLVO,30,7912,1988-08-01
1812,1988,9,BMW,49,6185,1988-09-01
1813,1988,9,RENAULT,12,3708,1988-09-01
1814,1988,9,TOYOTA,25,2935,1988-09-01
1815,1988,9,VOLKSWAGEN,82,25824,1988-09-01
1816,1988,9,VOLVO,53,7965,1988-09-01
1817,1988,10,BMW,38,6223,1988-10-01
1818,1988,10,HYUNDAI,2,73,1988-10-01
1819,1988,10,RENAULT,22,3730,1988-10-01
1820,1988,10,TOYOTA,30,2965,1988-10-01
1821,1988,10,VOLKSWAGEN,80,25904,1988-10-01
1822,1988,10,VOLVO,47,8012,1988-10-01
1823,1988,11,BMW,30,6253,1988-11-01
1824,1988,11,RENAULT,22,3752,1988-11-01
1825,1988,11,TOYOTA,20,2985,1988-11-01
1826,1988,11,VOLKSWAGEN,64,25968,1988-11-01
1827,1988,11,VOLVO,40,8052,1988-11-01
1828,1988,12,BMW,12,6265,1988-12-01
1829,1988,12,RENAULT,4,3756,1988-12-01
1830,1988,12,TOYOTA,13,2998,1988-12-01
1831,1988,12,VOLKSWAGEN,38,26006,1988-12-01
1832,1988,12,VOLVO,24,8076,1988-12-01
1833,1989,1,BMW,98,6363,1989-01-01
1834,1989,1,HYUNDAI,1,74,1989-01-01
1835,1989,1,RENAULT,50,3806,1989-01-01
1836,1989,1,TOYOTA,41,3039,1989-01-01
1837,1989,1,VOLKSWAGEN,118,26124,1989-01-01
1838,1989,1,VOLVO,84,8160,1989-01-01
1839,1989,2,BMW,46,6409,1989-02-01
1840,1989,2,HYUNDAI,1,75,1989-02-01
1841,1989,2,RENAULT,26,3832,1989-02-01
1842,1989,2,TOYOTA,26,3065,1989-02-01
1843,1989,2,VOLKSWAGEN,85,26209,1989-02-01
1844,1989,2,VOLVO,37,8197,1989-02-01
1845,1989,3,BMW,75,6484,1989-03-01
1846,1989,3,HYUNDAI,1,76,1989-03-01
1847,1989,3,RENAULT,33,3865,1989-03-01
1848,1989,3,TOYOTA,30,3095,1989-03-01
1849,1989,3,VOLKSWAGEN,86,26295,1989-03-01
1850,1989,3,VOLVO,45,8242,1989-03-01
1851,1989,4,BMW,60,6544,1989-04-01
1852,1989,4,HYUNDAI,3,79,1989-04-01
1853,1989,4,RENAULT,34,3899,1989-04-01
1854,1989,4,TOYOTA,25,3120,1989-04-01
1855,1989,4,VOLKSWAGEN,127,26422,1989-04-01
1856,1989,4,VOLVO,51,8293,1989-04-01
1857,1989,5,BMW,45,6589,1989-05-01
1858,1989,5,HYUNDAI,1,80,1989-05-01
1859,1989,5,RENAULT,22,3921,1989-05-01
1860,1989,5,TOYOTA,31,3151,1989-05-01
1861,1989,5,VOLKSWAGEN,130,26552,1989-05-01
1862,1989,5,VOLVO,45,8338,1989-05-01
1863,1989,6,BMW,64,6653,1989-06-01
1864,1989,6,HYUNDAI,1,81,1989-06-01
1865,1989,6,RENAULT,29,3950,1989-06-01
1866,1989,6,TOYOTA,30,3181,1989-06-01
1867,1989,6,VOLKSWAGEN,173,26725,1989-06-01
1868,1989,6,VOLVO,50,8388,1989-06-01
1869,1989,7,BMW,46,6699,1989-07-01
1870,1989,7,HYUNDAI,2,83,1989-07-01
1871,1989,7,RENAULT,22,3972,1989-07-01
1872,1989,7,TOYOTA,17,3198,1989-07-01
1873,1989,7,VOLKSWAGEN,121,26846,1989-07-01
1874,1989,7,VOLVO,51,8439,1989-07-01
1875,1989,8,AUDI,1,46,1989-08-01
1876,1989,8,BMW,46,6745,1989-08-01
1877,1989,8,RENAULT,25,3997,1989-08-01
1878,1989,8,TOYOTA,19,3217,1989-08-01
1879,1989,8,VOLKSWAGEN,84,26930,1989-08-01
1880,1989,8,VOLVO,29,8468,1989-08-01
1881,1989,9,BMW,47,6792,1989-09-01
1882,1989,9,HYUNDAI,2,85,1989-09-01
1883,1989,9,RENAULT,13,4010,1989-09-01
1884,1989,9,TOYOTA,31,3248,1989-09-01
1885,1989,9,VOLKSWAGEN,67,26997,1989-09-01
1886,1989,9,VOLVO,35,8503,1989-09-01
1887,1989,10,BMW,57,6849,1989-10-01
1888,1989,10,HYUNDAI,1,86,1989-10-01
1889,1989,10,RENAULT,28,4038,1989-10-01
1890,1989,10,TOYOTA,27,3275,1989-10-01
1891,1989,10,VOLKSWAGEN,140,27137,1989-10-01
1892,1989,10,VOLVO,59,8562,1989-10-01
1893,1989,11,BMW,38,6887,1989-11-01
1894,1989,11,HYUNDAI,1,87,1989-11-01
1895,1989,11,RENAULT,20,4058,1989-11-01
1896,1989,11,TOYOTA,21,3296,1989-11-01
1897,1989,11,VOLKSWAGEN,92,27229,1989-11-01
1898,1989,11,VOLVO,41,8603,1989-11-01
1899,1989,12,BMW,18,6905,1989-12-01
1900,1989,12,HYUNDAI,1,88,1989-12-01
1901,1989,12,RENAULT,13,4071,1989-12-01
1902,1989,12,TOYOTA,21,3317,1989-12-01
1903,1989,12,VOLKSWAGEN,34,27263,1989-12-01
1904,1989,12,VOLVO,13,8616,1989-12-01
1905,1990,1,BMW,116,7021,1990-01-01
1906,1990,1,HYUNDAI,4,92,1990-01-01
1907,1990,1,RENAULT,39,4110,1990-01-01
1908,1990,1,TOYOTA,14,3331,1990-01-01
1909,1990,1,VOLKSWAGEN,247,27510,1990-01-01
1910,1990,1,VOLVO,101,8717,1990-01-01
1911,1990,2,BMW,42,7063,1990-02-01
1912,1990,2,HYUNDAI,1,93,1990-02-01
1913,1990,2,RENAULT,34,4144,1990-02-01
1914,1990,2,TOYOTA,11,3342,1990-02-01
1915,1990,2,VOLKSWAGEN,118,27628,1990-02-01
1916,1990,2,VOLVO,41,8758,1990-02-01
1917,1990,3,BMW,80,7143,1990-03-01
1918,1990,3,HYUNDAI,1,94,1990-03-01
1919,1990,3,RENAULT,48,4192,1990-03-01
1920,1990,3,TOYOTA,35,3377,1990-03-01
1921,1990,3,VOLKSWAGEN,231,27859,1990-03-01
1922,1990,3,VOLVO,59,8817,1990-03-01
1923,1990,4,BMW,64,7207,1990-04-01
1924,1990,4,HYUNDAI,1,95,1990-04-01
1925,1990,4,RENAULT,26,4218,1990-04-01
1926,1990,4,TOYOTA,67,3444,1990-04-01
1927,1990,4,VOLKSWAGEN,197,28056,1990-04-01
1928,1990,4,VOLVO,53,8870,1990-04-01
1929,1990,5,BMW,81,7288,1990-05-01
1930,1990,5,HYUNDAI,3,98,1990-05-01
1931,1990,5,RENAULT,45,4263,1990-05-01
1932,1990,5,TOYOTA,49,3493,1990-05-01
1933,1990,5,VOLKSWAGEN,171,28227,1990-05-01
1934,1990,5,VOLVO,61,8931,1990-05-01
1935,1990,6,AUDI,1,47,1990-06-01
1936,1990,6,BMW,92,7380,1990-06-01
1937,1990,6,HYUNDAI,4,102,1990-06-01
1938,1990,6,RENAULT,31,4294,1990-06-01
1939,1990,6,TOYOTA,69,3562,1990-06-01
1940,1990,6,VOLKSWAGEN,167,28394,1990-06-01
1941,1990,6,VOLVO,68,8999,1990-06-01
1942,1990,7,BMW,47,7427,1990-07-01
1943,1990,7,HYUNDAI,3,105,1990-07-01
1944,1990,7,RENAULT,20,4314,1990-07-01
1945,1990,7,TOYOTA,59,3621,1990-07-01
1946,1990,7,VOLKSWAGEN,169,28563,1990-07-01
1947,1990,7,VOLVO,66,9065,1990-07-01
1948,1990,8,BMW,72,7499,1990-08-01
1949,1990,8,RENAULT,21,4335,1990-08-01
1950,1990,8,TOYOTA,69,3690,1990-08-01
1951,1990,8,VOLKSWAGEN,125,28688,1990-08-01
1952,1990,8,VOLVO,45,9110,1990-08-01
1953,1990,9,BMW,51,7550,1990-09-01
1954,1990,9,HYUNDAI,2,107,1990-09-01
1955,1990,9,RENAULT,25,4360,1990-09-01
1956,1990,9,TOYOTA,43,3733,1990-09-01
1957,1990,9,VOLKSWAGEN,137,28825,1990-09-01
1958,1990,9,VOLVO,33,9143,1990-09-01
1959,1990,10,BMW,55,7605,1990-10-01
1960,1990,10,HYUNDAI,2,109,1990-10-01
1961,1990,10,RENAULT,20,4380,1990-10-01
1962,1990,10,TOYOTA,44,3777,1990-10-01
1963,1990,10,VOLKSWAGEN,148,28973,1990-10-01
1964,1990,10,VOLVO,35,9178,1990-10-01
1965,1990,11,BMW,34,7639,1990-11-01
1966,1990,11,RENAULT,20,4400,1990-11-01
1967,1990,11,TOYOTA,47,3824,1990-11-01
1968,1990,11,VOLKSWAGEN,102,29075,1990-11-01
1969,1990,11,VOLVO,50,9228,1990-11-01
1970,1990,12,BMW,10,7649,1990-12-01
1971,1990,12,HYUNDAI,1,110,1990-12-01
1972,1990,12,RENAULT,10,4410,1990-12-01
1973,1990,12,TOYOTA,7,3831,1990-12-01
1974,1990,12,VOLKSWAGEN,31,29106,1990-12-01
1975,1990,12,VOLVO,15,9243,1990-12-01
1976,1991,1,BMW,74,7723,1991-01-01
1977,1991,1,HYUNDAI,1,111,1991-01-01
1978,1991,1,RENAULT,39,4449,1991-01-01
1979,1991,1,TOYOTA,59,3890,1991-01-01
1980,1991,1,VOLKSWAGEN,260,29366,1991-01-01
1981,1991,1,VOLVO,116,9359,1991-01-01
1982,1991,2,BMW,35,7758,1991-02-01
1983,1991,2,HYUNDAI,2,113,1991-02-01
1984,1991,2,RENAULT,20,4469,1991-02-01
1985,1991,2,TOYOTA,51,3941,1991-02-01
1986,1991,2,VOLKSWAGEN,137,29503,1991-02-01
1987,1991,2,VOLVO,46,9405,1991-02-01
1988,1991,3,BMW,65,7823,1991-03-01
1989,1991,3,HYUNDAI,4,117,1991-03-01
1990,1991,3,RENAULT,30,4499,1991-03-01
1991,1991,3,TOYOTA,55,3996,1991-03-01
1992,1991,3,VOLKSWAGEN,205,29708,1991-03-01
1993,1991,3,VOLVO,85,9490,1991-03-01
1994,1991,4,BMW,61,7884,1991-04-01
1995,1991,4,HYUNDAI,3,120,1991-04-01
1996,1991,4,RENAULT,26,4525,1991-04-01
1997,1991,4,TOYOTA,60,4056,1991-04-01
1998,1991,4,VOLKSWAGEN,173,29881,1991-04-01
1999,1991,4,VOLVO,61,9551,1991-04-01
2000,1991,5,BMW,73,7957,1991-05-01
2001,1991,5,HYUNDAI,5,125,1991-05-01
2002,1991,5,RENAULT,23,4548,1991-05-01
2003,1991,5,TOYOTA,55,4111,1991-05-01
2004,1991,5,VOLKSWAGEN,215,30096,1991-05-01
2005,1991,5,VOLVO,65,9616,1991-05-01
2006,1991,6,BMW,74,8031,1991-06-01
2007,1991,6,HYUNDAI,3,128,1991-06-01
2008,1991,6,RENAULT,30,4578,1991-06-01
2009,1991,6,TOYOTA,44,4155,1991-06-01
2010,1991,6,VOLKSWAGEN,194,30290,1991-06-01
2011,1991,6,VOLVO,71,9687,1991-06-01
2012,1991,7,BMW,69,8100,1991-07-01
2013,1991,7,HYUNDAI,2,130,1991-07-01
2014,1991,7,RENAULT,23,4601,1991-07-01
2015,1991,7,TOYOTA,48,4203,1991-07-01
2016,1991,7,VOLKSWAGEN,189,30479,1991-07-01
2017,1991,7,VOLVO,70,9757,1991-07-01
2018,1991,8,BMW,50,8150,1991-08-01
2019,1991,8,RENAULT,18,4619,1991-08-01
2020,1991,8,TOYOTA,51,4254,1991-08-01
2021,1991,8,VOLKSWAGEN,123,30602,1991-08-01
2022,1991,8,VOLVO,30,9787,1991-08-01
2023,1991,9,BMW,48,8198,1991-09-01
2024,1991,9,HYUNDAI,2,132,1991-09-01
2025,1991,9,RENAULT,12,4631,1991-09-01
2026,1991,9,TOYOTA,55,4309,1991-09-01
2027,1991,9,VOLKSWAGEN,113,30715,1991-09-01
2028,1991,9,VOLVO,41,9828,1991-09-01
2029,1991,10,BMW,31,8229,1991-10-01
2030,1991,10,HYUNDAI,3,135,1991-10-01
2031,1991,10,RENAULT,30,4661,1991-10-01
2032,1991,10,TOYOTA,66,4375,1991-10-01
2033,1991,10,VOLKSWAGEN,110,30825,1991-10-01
2034,1991,10,VOLVO,78,9906,1991-10-01
2035,1991,11,BMW,28,8257,1991-11-01
2036,1991,11,HYUNDAI,3,138,1991-11-01
2037,1991,11,RENAULT,17,4678,1991-11-01
2038,1991,11,TOYOTA,61,4436,1991-11-01
2039,1991,11,VOLKSWAGEN,101,30926,1991-11-01
2040,1991,11,VOLVO,75,9981,1991-11-01
2041,1991,12,BMW,4,8261,1991-12-01
2042,1991,12,HYUNDAI,1,139,1991-12-01
2043,1991,12,RENAULT,16,4694,1991-12-01
2044,1991,12,TOYOTA,18,4454,1991-12-01
2045,1991,12,VOLKSWAGEN,54,30980,1991-12-01
2046,1991,12,VOLVO,24,10005,1991-12-01
2047,1992,1,BMW,80,8341,1992-01-01
2048,1992,1,HYUNDAI,3,142,1992-01-01
2049,1992,1,RENAULT,50,4744,1992-01-01
2050,1992,1,TOYOTA,120,4574,1992-01-01
2051,1992,1,VOLKSWAGEN,245,31225,1992-01-01
2052,1992,1,VOLVO,184,10189,1992-01-01
2053,1992,2,BMW,43,8384,1992-02-01
2054,1992,2,HYUNDAI,3,145,1992-02-01
2055,1992,2,RENAULT,27,4771,1992-02-01
2056,1992,2,TOYOTA,58,4632,1992-02-01
2057,1992,2,VOLKSWAGEN,90,31315,1992-02-01
2058,1992,2,VOLVO,75,10264,1992-02-01
2059,1992,3,BMW,43,8427,1992-03-01
2060,1992,3,HYUNDAI,2,147,1992-03-01
2061,1992,3,RENAULT,30,4801,1992-03-01
2062,1992,3,TOYOTA,86,4718,1992-03-01
2063,1992,3,VOLKSWAGEN,142,31457,1992-03-01
2064,1992,3,VOLVO,115,10379,1992-03-01
2065,1992,4,BMW,45,8472,1992-04-01
2066,1992,4,HYUNDAI,2,149,1992-04-01
2067,1992,4,RENAULT,25,4826,1992-04-01
2068,1992,4,TOYOTA,136,4854,1992-04-01
2069,1992,4,VOLKSWAGEN,163,31620,1992-04-01
2070,1992,4,VOLVO,121,10500,1992-04-01
2071,1992,5,BMW,37,8509,1992-05-01
2072,1992,5,HYUNDAI,3,152,1992-05-01
2073,1992,5,RENAULT,25,4851,1992-05-01
2074,1992,5,TOYOTA,77,4931,1992-05-01
2075,1992,5,VOLKSWAGEN,173,31793,1992-05-01
2076,1992,5,VOLVO,100,10600,1992-05-01
2077,1992,6,BMW,47,8556,1992-06-01
2078,1992,6,HYUNDAI,5,157,1992-06-01
2079,1992,6,RENAULT,32,4883,1992-06-01
2080,1992,6,TOYOTA,59,4990,1992-06-01
2081,1992,6,VOLKSWAGEN,161,31954,1992-06-01
2082,1992,6,VOLVO,111,10711,1992-06-01
2083,1992,7,BMW,55,8611,1992-07-01
2084,1992,7,HYUNDAI,6,163,1992-07-01
2085,1992,7,RENAULT,26,4909,1992-07-01
2086,1992,7,TOYOTA,56,5046,1992-07-01
2087,1992,7,VOLKSWAGEN,145,32099,1992-07-01
2088,1992,7,VOLVO,87,10798,1992-07-01
2089,1992,8,BMW,53,8664,1992-08-01
2090,1992,8,HYUNDAI,2,165,1992-08-01
2091,1992,8,RENAULT,21,4930,1992-08-01
2092,1992,8,TOYOTA,56,5102,1992-08-01
2093,1992,8,VOLKSWAGEN,113,32212,1992-08-01
2094,1992,8,VOLVO,44,10842,1992-08-01
2095,1992,9,BMW,27,8691,1992-09-01
2096,1992,9,HYUNDAI,2,167,1992-09-01
2097,1992,9,RENAULT,15,4945,1992-09-01
2098,1992,9,TOYOTA,62,5164,1992-09-01
2099,1992,9,VOLKSWAGEN,118,32330,1992-09-01
2100,1992,9,VOLVO,56,10898,1992-09-01
2101,1992,10,BMW,54,8745,1992-10-01
2102,1992,10,HYUNDAI,5,172,1992-10-01
2103,1992,10,RENAULT,21,4966,1992-10-01
2104,1992,10,TOYOTA,80,5244,1992-10-01
2105,1992,10,VOLKSWAGEN,128,32458,1992-10-01
2106,1992,10,VOLVO,89,10987,1992-10-01
2107,1992,11,BMW,38,8783,1992-11-01
2108,1992,11,RENAULT,22,4988,1992-11-01
2109,1992,11,TOYOTA,77,5321,1992-11-01
2110,1992,11,VOLKSWAGEN,99,32557,1992-11-01
2111,1992,11,VOLVO,93,11080,1992-11-01
2112,1992,12,BMW,41,8824,1992-12-01
2113,1992,12,HYUNDAI,2,174,1992-12-01
2114,1992,12,RENAULT,19,5007,1992-12-01
2115,1992,12,TOYOTA,47,5368,1992-12-01
2116,1992,12,VOLKSWAGEN,116,32673,1992-12-01
2117,1992,12,VOLVO,139,11219,1992-12-01
2118,1993,1,BMW,47,8871,1993-01-01
2119,1993,1,HYUNDAI,4,178,1993-01-01
2120,1993,1,RENAULT,39,5046,1993-01-01
2121,1993,1,TOYOTA,45,5413,1993-01-01
2122,1993,1,VOLKSWAGEN,122,32795,1993-01-01
2123,1993,1,VOLVO,100,11319,1993-01-01
2124,1993,2,BMW,34,8905,1993-02-01
2125,1993,2,HYUNDAI,1,179,1993-02-01
2126,1993,2,RENAULT,27,5073,1993-02-01
2127,1993,2,TOYOTA,103,5516,1993-02-01
2128,1993,2,VOLKSWAGEN,90,32885,1993-02-01
2129,1993,2,VOLVO,89,11408,1993-02-01
2130,1993,3,BMW,60,8965,1993-03-01
2131,1993,3,HYUNDAI,4,183,1993-03-01
2132,1993,3,RENAULT,25,5098,1993-03-01
2133,1993,3,TOYOTA,113,5629,1993-03-01
2134,1993,3,VOLKSWAGEN,158,33043,1993-03-01
2135,1993,3,VOLVO,148,11556,1993-03-01
2136,1993,4,BMW,87,9052,1993-04-01
2137,1993,4,HYUNDAI,4,187,1993-04-01
2138,1993,4,RENAULT,40,5138,1993-04-01
2139,1993,4,TOYOTA,130,5759,1993-04-01
2140,1993,4,VOLKSWAGEN,213,33256,1993-04-01
2141,1993,4,VOLVO,162,11718,1993-04-01
2142,1993,5,BMW,67,9119,1993-05-01
2143,1993,5,HYUNDAI,1,188,1993-05-01
2144,1993,5,RENAULT,22,5160,1993-05-01
2145,1993,5,TOYOTA,92,5851,1993-05-01
2146,1993,5,VOLKSWAGEN,245,33501,1993-05-01
2147,1993,5,VOLVO,149,11867,1993-05-01
2148,1993,6,BMW,98,9217,1993-06-01
2149,1993,6,HYUNDAI,1,189,1993-06-01
2150,1993,6,RENAULT,53,5213,1993-06-01
2151,1993,6,TOYOTA,87,5938,1993-06-01
2152,1993,6,VOLKSWAGEN,293,33794,1993-06-01
2153,1993,6,VOLVO,137,12004,1993-06-01
2154,1993,7,BMW,84,9301,1993-07-01
2155,1993,7,HYUNDAI,3,192,1993-07-01
2156,1993,7,RENAULT,49,5262,1993-07-01
2157,1993,7,TOYOTA,67,6005,1993-07-01
2158,1993,7,VOLKSWAGEN,218,34012,1993-07-01
2159,1993,7,VOLVO,125,12129,1993-07-01
2160,1993,8,BMW,57,9358,1993-08-01
2161,1993,8,HYUNDAI,4,196,1993-08-01
2162,1993,8,RENAULT,23,5285,1993-08-01
2163,1993,8,TOYOTA,91,6096,1993-08-01
2164,1993,8,VOLKSWAGEN,174,34186,1993-08-01
2165,1993,8,VOLVO,79,12208,1993-08-01
2166,1993,9,BMW,51,9409,1993-09-01
2167,1993,9,HYUNDAI,1,197,1993-09-01
2168,1993,9,KIA,2,2,1993-09-01
2169,1993,9,RENAULT,26,5311,1993-09-01
2170,1993,9,TOYOTA,59,6155,1993-09-01
2171,1993,9,VOLKSWAGEN,156,34342,1993-09-01
2172,1993,9,VOLVO,107,12315,1993-09-01
2173,1993,10,AUDI,1,48,1993-10-01
2174,1993,10,BMW,70,9479,1993-10-01
2175,1993,10,HYUNDAI,3,200,1993-10-01
2176,1993,10,RENAULT,40,5351,1993-10-01
2177,1993,10,TOYOTA,120,6275,1993-10-01
2178,1993,10,VOLKSWAGEN,151,34493,1993-10-01
2179,1993,10,VOLVO,108,12423,1993-10-01
2180,1993,11,BMW,61,9540,1993-11-01
2181,1993,11,HYUNDAI,2,202,1993-11-01
2182,1993,11,RENAULT,29,5380,1993-11-01
2183,1993,11,TOYOTA,83,6358,1993-11-01
2184,1993,11,VOLKSWAGEN,154,34647,1993-11-01
2185,1993,11,VOLVO,105,12528,1993-11-01
2186,1993,12,BMW,24,9564,1993-12-01
2187,1993,12,HYUNDAI,1,203,1993-12-01
2188,1993,12,KIA,2,4,1993-12-01
2189,1993,12,RENAULT,14,5394,1993-12-01
2190,1993,12,TOYOTA,52,6410,1993-12-01
2191,1993,12,VOLKSWAGEN,111,34758,1993-12-01
2192,1993,12,VOLVO,43,12571,1993-12-01
2193,1994,1,BMW,125,9689,1994-01-01
2194,1994,1,HYUNDAI,3,206,1994-01-01
2195,1994,1,KIA,3,7,1994-01-01
2196,1994,1,RENAULT,41,5435,1994-01-01
2197,1994,1,TOYOTA,134,6544,1994-01-01
2198,1994,1,VOLKSWAGEN,222,34980,1994-01-01
2199,1994,1,VOLVO,199,12770,1994-01-01
2200,1994,2,BMW,98,9787,1994-02-01
2201,1994,2,HYUNDAI,3,209,1994-02-01
2202,1994,2,KIA,3,10,1994-02-01
2203,1994,2,RENAULT,30,5465,1994-02-01
2204,1994,2,TOYOTA,122,6666,1994-02-01
2205,1994,2,VOLKSWAGEN,175,35155,1994-02-01
2206,1994,2,VOLVO,106,12876,1994-02-01
2207,1994,3,BMW,134,9921,1994-03-01
2208,1994,3,HYUNDAI,3,212,1994-03-01
2209,1994,3,RENAULT,48,5513,1994-03-01
2210,1994,3,TOYOTA,216,6882,1994-03-01
2211,1994,3,VOLKSWAGEN,215,35370,1994-03-01
2212,1994,3,VOLVO,116,12992,1994-03-01
2213,1994,4,BMW,83,10004,1994-04-01
2214,1994,4,HYUNDAI,4,216,1994-04-01
2215,1994,4,RENAULT,47,5560,1994-04-01
2216,1994,4,TOYOTA,127,7009,1994-04-01
2217,1994,4,VOLKSWAGEN,225,35595,1994-04-01
2218,1994,4,VOLVO,102,13094,1994-04-01
2219,1994,5,BMW,98,10102,1994-05-01
2220,1994,5,HYUNDAI,4,220,1994-05-01
2221,1994,5,KIA,2,12,1994-05-01
2222,1994,5,RENAULT,49,5609,1994-05-01
2223,1994,5,TOYOTA,124,7133,1994-05-01
2224,1994,5,VOLKSWAGEN,280,35875,1994-05-01
2225,1994,5,VOLVO,84,13178,1994-05-01
2226,1994,6,BMW,151,10253,1994-06-01
2227,1994,6,HYUNDAI,5,225,1994-06-01
2228,1994,6,RENAULT,43,5652,1994-06-01
2229,1994,6,TOYOTA,133,7266,1994-06-01
2230,1994,6,VOLKSWAGEN,284,36159,1994-06-01
2231,1994,6,VOLVO,110,13288,1994-06-01
2232,1994,7,AUDI,1,49,1994-07-01
2233,1994,7,BMW,111,10364,1994-07-01
2234,1994,7,HYUNDAI,6,231,1994-07-01
2235,1994,7,KIA,1,13,1994-07-01
2236,1994,7,RENAULT,45,5697,1994-07-01
2237,1994,7,TOYOTA,107,7373,1994-07-01
2238,1994,7,VOLKSWAGEN,337,36496,1994-07-01
2239,1994,7,VOLVO,69,13357,1994-07-01
2240,1994,8,BMW,84,10448,1994-08-01
2241,1994,8,HYUNDAI,3,234,1994-08-01
2242,1994,8,RENAULT,36,5733,1994-08-01
2243,1994,8,TOYOTA,106,7479,1994-08-01
2244,1994,8,VOLKSWAGEN,235,36731,1994-08-01
2245,1994,8,VOLVO,51,13408,1994-08-01
2246,1994,9,AUDI,1,50,1994-09-01
2247,1994,9,BMW,110,10558,1994-09-01
2248,1994,9,HYUNDAI,1,235,1994-09-01
2249,1994,9,KIA,1,14,1994-09-01
2250,1994,9,RENAULT,33,5766,1994-09-01
2251,1994,9,TOYOTA,119,7598,1994-09-01
2252,1994,9,VOLKSWAGEN,232,36963,1994-09-01
2253,1994,9,VOLVO,132,13540,1994-09-01
2254,1994,10,BMW,87,10645,1994-10-01
